Branch,Total Sales WT,Date
ANAPARTHI,41719,10-Apr-2023
ANAPARTHI,43405,11-Apr-2023
ANAPARTHI,44389,12-Apr-2023
ANAPARTHI,41818,13-Apr-2023
ANAPARTHI,49794,14-Apr-2023
ANAPARTHI,35840,15-Apr-2023
ANAPARTHI,60999,16-Apr-2023
ANAPARTHI,34974,17-Apr-2023
ANAPARTHI,38373,18-Apr-2023
ANAPARTHI,29474,19-Apr-2023
ANAPARTHI,58647,20-Apr-2023
ANAPARTHI,50032,21-Apr-2023
ANAPARTHI,42492,22-Apr-2023
ANAPARTHI,32304,23-Apr-2023
ANAPARTHI,39264,24-Apr-2023
ANAPARTHI,43643,25-Apr-2023
ANAPARTHI,37314,26-Apr-2023
ANAPARTHI,54589,27-Apr-2023
ANAPARTHI,41268,28-Apr-2023
ANAPARTHI,30611,29-Apr-2023
ANAPARTHI,60225,30-Apr-2023
ANAPARTHI,30753,1-May-2023
ANAPARTHI,51782,2-May-2023
ANAPARTHI,34283,3-May-2023
ANAPARTHI,52931,4-May-2023
ANAPARTHI,46922,5-May-2023
ANAPARTHI,53538,6-May-2023
ANAPARTHI,67441,7-May-2023
ANAPARTHI,45660,8-May-2023
ANAPARTHI,41596,9-May-2023
ANAPARTHI,43865,10-May-2023
ANAPARTHI,50586,11-May-2023
ANAPARTHI,37641,12-May-2023
ANAPARTHI,30224,13-May-2023
ANAPARTHI,36945,14-May-2023
ANAPARTHI,44494,15-May-2023
ANAPARTHI,51524,16-May-2023
ANAPARTHI,69626,17-May-2023
ANAPARTHI,44634,18-May-2023
ANAPARTHI,28147,19-May-2023
ANAPARTHI,35087,20-May-2023
ANAPARTHI,45663,21-May-2023
ANAPARTHI,41228,22-May-2023
ANAPARTHI,42272,23-May-2023
ANAPARTHI,43561,24-May-2023
ANAPARTHI,42171,25-May-2023
ANAPARTHI,54884,26-May-2023
ANAPARTHI,31064,27-May-2023
ANAPARTHI,38856,28-May-2023
ANAPARTHI,40921,29-May-2023
ANAPARTHI,49175,30-May-2023
ANAPARTHI,34318,31-May-2023
ANAPARTHI,45213,1-Jun-2023
ANAPARTHI,49970,2-Jun-2023
ANAPARTHI,37882,3-Jun-2023
ANAPARTHI,56728,4-Jun-2023
ANAPARTHI,49534,5-Jun-2023
ANAPARTHI,41509,6-Jun-2023
ANAPARTHI,60481,7-Jun-2023
ANAPARTHI,45172,8-Jun-2023
ANAPARTHI,57933,9-Jun-2023
ANAPARTHI,38924,10-Jun-2023
ANAPARTHI,51673,11-Jun-2023
ANAPARTHI,59327,12-Jun-2023
ANAPARTHI,48785,13-Jun-2023
ANAPARTHI,57385,14-Jun-2023
ANAPARTHI,47281,15-Jun-2023
ANAPARTHI,44242,16-Jun-2023
ANAPARTHI,40130,17-Jun-2023
ANAPARTHI,53500,18-Jun-2023
ANAPARTHI,51094,19-Jun-2023
ANAPARTHI,39359,20-Jun-2023
ANAPARTHI,56069,21-Jun-2023
ANAPARTHI,46077,22-Jun-2023
ANAPARTHI,49709,23-Jun-2023
ANAPARTHI,36178,24-Jun-2023
ANAPARTHI,50462,25-Jun-2023
ANAPARTHI,54402,26-Jun-2023
ANAPARTHI,35664,27-Jun-2023
ANAPARTHI,47684,28-Jun-2023
ANAPARTHI,31471,29-Jun-2023
ANAPARTHI,41772,30-Jun-2023
ANAPARTHI,42235,1-Jul-2023
ANAPARTHI,65307,2-Jul-2023
ANAPARTHI,51410,3-Jul-2023
ANAPARTHI,56703,4-Jul-2023
ANAPARTHI,56922,5-Jul-2023
ANAPARTHI,49749,6-Jul-2023
ANAPARTHI,52520,7-Jul-2023
ANAPARTHI,44019,8-Jul-2023
ANAPARTHI,55963,9-Jul-2023
ANAPARTHI,49062,10-Jul-2023
ANAPARTHI,36076,11-Jul-2023
ANAPARTHI,37086,12-Jul-2023
ANAPARTHI,31875,13-Jul-2023
ANAPARTHI,51484,14-Jul-2023
ANAPARTHI,29011,15-Jul-2023
ANAPARTHI,55446,16-Jul-2023
ANAPARTHI,35285,17-Jul-2023
ANAPARTHI,42986,18-Jul-2023
ANAPARTHI,49867,19-Jul-2023
ANAPARTHI,46021,20-Jul-2023
ANAPARTHI,43816,21-Jul-2023
ANAPARTHI,46144,22-Jul-2023
ANAPARTHI,65687,23-Jul-2023
ANAPARTHI,31107,24-Jul-2023
ANAPARTHI,43864,25-Jul-2023
ANAPARTHI,31726,26-Jul-2023
ANAPARTHI,43272,27-Jul-2023
ANAPARTHI,44198,28-Jul-2023
ANAPARTHI,41256,29-Jul-2023
ANAPARTHI,53189,30-Jul-2023
ANAPARTHI,43194,31-Jul-2023
ANAPARTHI,40352,1-Aug-2023
ANAPARTHI,52204,2-Aug-2023
ANAPARTHI,41912,3-Aug-2023
ANAPARTHI,35460,4-Aug-2023
ANAPARTHI,31941,5-Aug-2023
ANAPARTHI,63316,6-Aug-2023
ANAPARTHI,43208,7-Aug-2023
ANAPARTHI,52186,8-Aug-2023
ANAPARTHI,41632,9-Aug-2023
ANAPARTHI,48503,10-Aug-2023
ANAPARTHI,37911,11-Aug-2023
ANAPARTHI,38388,12-Aug-2023
ANAPARTHI,50355,13-Aug-2023
ANAPARTHI,41008,14-Aug-2023
ANAPARTHI,37595,15-Aug-2023
ANAPARTHI,43551,16-Aug-2023
ANAPARTHI,46755,17-Aug-2023
ANAPARTHI,29181,18-Aug-2023
ANAPARTHI,34442,19-Aug-2023
ANAPARTHI,52001,20-Aug-2023
ANAPARTHI,40938,21-Aug-2023
ANAPARTHI,30059,22-Aug-2023
ANAPARTHI,54463,23-Aug-2023
ANAPARTHI,58192,24-Aug-2023
ANAPARTHI,17636,25-Aug-2023
ANAPARTHI,24166,26-Aug-2023
ANAPARTHI,46794,27-Aug-2023
ANAPARTHI,41440,28-Aug-2023
ANAPARTHI,37777,29-Aug-2023
ANAPARTHI,52469,30-Aug-2023
ANAPARTHI,42320,31-Aug-2023
ANAPARTHI,45640,1-Sep-2023
ANAPARTHI,32724,2-Sep-2023
ANAPARTHI,43980,3-Sep-2023
ANAPARTHI,36781,4-Sep-2023
ANAPARTHI,49264,5-Sep-2023
ANAPARTHI,40103,6-Sep-2023
ANAPARTHI,54478,7-Sep-2023
ANAPARTHI,46074,8-Sep-2023
ANAPARTHI,45148,9-Sep-2023
ANAPARTHI,52910,10-Sep-2023
ANAPARTHI,29993,11-Sep-2023
ANAPARTHI,46267,12-Sep-2023
ANAPARTHI,52082,13-Sep-2023
ANAPARTHI,44964,14-Sep-2023
ANAPARTHI,47938,15-Sep-2023
ANAPARTHI,56885,16-Sep-2023
ANAPARTHI,71305,17-Sep-2023
ANAPARTHI,23139,18-Sep-2023
ANAPARTHI,50920,19-Sep-2023
ANAPARTHI,40241,20-Sep-2023
ANAPARTHI,44103,21-Sep-2023
ANAPARTHI,39102,22-Sep-2023
ANAPARTHI,24782,23-Sep-2023
ANAPARTHI,41345,24-Sep-2023
ANAPARTHI,29729,25-Sep-2023
ANAPARTHI,34609,26-Sep-2023
ANAPARTHI,40967,27-Sep-2023
ANAPARTHI,43716,28-Sep-2023
ANAPARTHI,32801,29-Sep-2023
ANAPARTHI,50891,30-Sep-2023
ANAPARTHI,46499,1-Oct-2023
ANAPARTHI,40585,2-Oct-2023
ANAPARTHI,34096,3-Oct-2023
ANAPARTHI,53982,4-Oct-2023
ANAPARTHI,47866,5-Oct-2023
ANAPARTHI,43164,6-Oct-2023
ANAPARTHI,35180,7-Oct-2023
ANAPARTHI,43104,8-Oct-2023
ANAPARTHI,32227,9-Oct-2023
ANAPARTHI,30770,10-Oct-2023
ANAPARTHI,47704,11-Oct-2023
ANAPARTHI,48549,12-Oct-2023
ANAPARTHI,51076,13-Oct-2023
ANAPARTHI,39117,14-Oct-2023
ANAPARTHI,70716,15-Oct-2023
ANAPARTHI,56890,16-Oct-2023
ANAPARTHI,44606,17-Oct-2023
ANAPARTHI,48031,18-Oct-2023
ANAPARTHI,44590,19-Oct-2023
ANAPARTHI,57501,20-Oct-2023
ANAPARTHI,37235,21-Oct-2023
ANAPARTHI,58036,22-Oct-2023
ANAPARTHI,58477,23-Oct-2023
ANAPARTHI,53187,24-Oct-2023
ANAPARTHI,48081,25-Oct-2023
ANAPARTHI,37466,26-Oct-2023
ANAPARTHI,37863,27-Oct-2023
ANAPARTHI,34107,28-Oct-2023
ANAPARTHI,55724,29-Oct-2023
ANAPARTHI,33389,30-Oct-2023
ANAPARTHI,38472,31-Oct-2023
ANAPARTHI,41306,1-Nov-2023
ANAPARTHI,51160,2-Nov-2023
ANAPARTHI,61279,3-Nov-2023
ANAPARTHI,30157,4-Nov-2023
ANAPARTHI,58887,5-Nov-2023
ANAPARTHI,51420,6-Nov-2023
ANAPARTHI,44909,7-Nov-2023
ANAPARTHI,54914,8-Nov-2023
ANAPARTHI,62575,9-Nov-2023
ANAPARTHI,50199,10-Nov-2023
ANAPARTHI,48692,11-Nov-2023
ANAPARTHI,45071,12-Nov-2023
ANAPARTHI,37744,13-Nov-2023
ANAPARTHI,47961,14-Nov-2023
ANAPARTHI,34264,15-Nov-2023
ANAPARTHI,47719,16-Nov-2023
ANAPARTHI,33686,17-Nov-2023
ANAPARTHI,39324,18-Nov-2023
ANAPARTHI,46449,19-Nov-2023
ANAPARTHI,51233,20-Nov-2023
ANAPARTHI,38376,21-Nov-2023
ANAPARTHI,44405,22-Nov-2023
ANAPARTHI,42388,23-Nov-2023
ANAPARTHI,62143,24-Nov-2023
ANAPARTHI,26820,25-Nov-2023
ANAPARTHI,65811,26-Nov-2023
ANAPARTHI,32251,27-Nov-2023
ANAPARTHI,23342,28-Nov-2023
ANAPARTHI,44810,29-Nov-2023
ANAPARTHI,45087,30-Nov-2023
ANAPARTHI,51843,1-Dec-2023
ANAPARTHI,35467,2-Dec-2023
ANAPARTHI,72269,3-Dec-2023
ANAPARTHI,22417,4-Dec-2023
ANAPARTHI,41185,5-Dec-2023
ANAPARTHI,67283,6-Dec-2023
ANAPARTHI,50882,7-Dec-2023
ANAPARTHI,47513,8-Dec-2023
ANAPARTHI,35343,9-Dec-2023
ANAPARTHI,70315,10-Dec-2023
ANAPARTHI,36258,11-Dec-2023
ANAPARTHI,31579,12-Dec-2023
ANAPARTHI,40127,13-Dec-2023
ANAPARTHI,43313,14-Dec-2023
ANAPARTHI,33526,15-Dec-2023
ANAPARTHI,30719,16-Dec-2023
ANAPARTHI,53771,17-Dec-2023
ANAPARTHI,51174,18-Dec-2023
ANAPARTHI,33705,19-Dec-2023
ANAPARTHI,38728,20-Dec-2023
ANAPARTHI,56693,21-Dec-2023
ANAPARTHI,41745,22-Dec-2023
ANAPARTHI,51637,23-Dec-2023
ANAPARTHI,62124,24-Dec-2023
ANAPARTHI,55842,25-Dec-2023
ANAPARTHI,51195,26-Dec-2023
ANAPARTHI,37953,27-Dec-2023
ANAPARTHI,54177,28-Dec-2023
ANAPARTHI,42306,29-Dec-2023
ANAPARTHI,28847,30-Dec-2023
ANAPARTHI,61464,31-Dec-2023
ANAPARTHI,35210,1-Jan-2024
ANAPARTHI,37508,2-Jan-2024
ANAPARTHI,51439,3-Jan-2024
ANAPARTHI,58293,4-Jan-2024
ANAPARTHI,50894,5-Jan-2024
ANAPARTHI,40697,6-Jan-2024
ANAPARTHI,89086,7-Jan-2024
ANAPARTHI,70934,8-Jan-2024
ANAPARTHI,50091,9-Jan-2024
ANAPARTHI,71548,10-Jan-2024
ANAPARTHI,58306,11-Jan-2024
ANAPARTHI,74396,12-Jan-2024
ANAPARTHI,46525,13-Jan-2024
ANAPARTHI,65405,14-Jan-2024
ANAPARTHI,48199,15-Jan-2024
ANAPARTHI,37131,16-Jan-2024
ANAPARTHI,33239,17-Jan-2024
ANAPARTHI,47620,18-Jan-2024
ANAPARTHI,38993,19-Jan-2024
ANAPARTHI,29115,20-Jan-2024
ANAPARTHI,57424,21-Jan-2024
ANAPARTHI,42481,22-Jan-2024
ANAPARTHI,38088,23-Jan-2024
ANAPARTHI,57524,24-Jan-2024
ANAPARTHI,34595,25-Jan-2024
ANAPARTHI,42500,26-Jan-2024
ANAPARTHI,32595,27-Jan-2024
ANAPARTHI,49885,28-Jan-2024
ANAPARTHI,42879,29-Jan-2024
ANAPARTHI,26049,30-Jan-2024
ANAPARTHI,36459,31-Jan-2024
ANAPARTHI,38841,1-Feb-2024
ANAPARTHI,40491,2-Feb-2024
ANAPARTHI,31511,3-Feb-2024
ANAPARTHI,58594,4-Feb-2024
ANAPARTHI,58561,5-Feb-2024
ANAPARTHI,41569,6-Feb-2024
ANAPARTHI,43492,7-Feb-2024
ANAPARTHI,54721,8-Feb-2024
ANAPARTHI,37568,9-Feb-2024
ANAPARTHI,42290,10-Feb-2024
ANAPARTHI,38385,11-Feb-2024
ANAPARTHI,49395,12-Feb-2024
ANAPARTHI,45840,13-Feb-2024
ANAPARTHI,38526,14-Feb-2024
ANAPARTHI,23468,15-Feb-2024
ANAPARTHI,40051,16-Feb-2024
ANAPARTHI,29899,17-Feb-2024
ANAPARTHI,44532,18-Feb-2024
ANAPARTHI,45639,19-Feb-2024
ANAPARTHI,48611,20-Feb-2024
ANAPARTHI,61411,21-Feb-2024
ANAPARTHI,34535,22-Feb-2024
ANAPARTHI,45554,23-Feb-2024
ANAPARTHI,22902,24-Feb-2024
ANAPARTHI,42996,25-Feb-2024
ANAPARTHI,44033,26-Feb-2024
ANAPARTHI,46303,27-Feb-2024
ANAPARTHI,42293,28-Feb-2024
ANAPARTHI,34383,29-Feb-2024
ANAPARTHI,43392,1-Mar-2024
ANAPARTHI,49009,2-Mar-2024
ANAPARTHI,61550,3-Mar-2024
ANAPARTHI,65495,4-Mar-2024
ANAPARTHI,47214,5-Mar-2024
ANAPARTHI,51828,6-Mar-2024
ANAPARTHI,50937,7-Mar-2024
ANAPARTHI,31499,8-Mar-2024
ANAPARTHI,28936,9-Mar-2024
ANAPARTHI,33887,10-Mar-2024
ANAPARTHI,45584,11-Mar-2024
ANAPARTHI,30200,12-Mar-2024
ANAPARTHI,42288,13-Mar-2024
ANAPARTHI,38125,14-Mar-2024
ANAPARTHI,50249,15-Mar-2024
ANAPARTHI,26363,16-Mar-2024
ANAPARTHI,56681,17-Mar-2024
ANAPARTHI,41421,18-Mar-2024
ANAPARTHI,51598,19-Mar-2024
ANAPARTHI,31295,20-Mar-2024
ANAPARTHI,42924,21-Mar-2024
ANAPARTHI,31387,22-Mar-2024
ANAPARTHI,28727,23-Mar-2024
ANAPARTHI,52636,24-Mar-2024
ANAPARTHI,27981,25-Mar-2024
ANAPARTHI,42032,26-Mar-2024
ANAPARTHI,46437,27-Mar-2024
ANAPARTHI,55699,28-Mar-2024
ANAPARTHI,51598,29-Mar-2024
ANAPARTHI,37659,30-Mar-2024
ANAPARTHI,46123,31-Mar-2024
ATTILI,25050,1-Apr-2023
ATTILI,33626,2-Apr-2023
ATTILI,49144,3-Apr-2023
ATTILI,51111,4-Apr-2023
ATTILI,61147,5-Apr-2023
ATTILI,40719,6-Apr-2023
ATTILI,39897,7-Apr-2023
ATTILI,45044,8-Apr-2023
ATTILI,38138,9-Apr-2023
ATTILI,57419,10-Apr-2023
ATTILI,39475,11-Apr-2023
ATTILI,57392,12-Apr-2023
ATTILI,42442,13-Apr-2023
ATTILI,30763,14-Apr-2023
ATTILI,38526,15-Apr-2023
ATTILI,40313,16-Apr-2023
ATTILI,38064,17-Apr-2023
ATTILI,40504,18-Apr-2023
ATTILI,36477,19-Apr-2023
ATTILI,39301,20-Apr-2023
ATTILI,52689,21-Apr-2023
ATTILI,40068,22-Apr-2023
ATTILI,42586,23-Apr-2023
ATTILI,36350,24-Apr-2023
ATTILI,38937,25-Apr-2023
ATTILI,43407,26-Apr-2023
ATTILI,41312,27-Apr-2023
ATTILI,32458,28-Apr-2023
ATTILI,32491,29-Apr-2023
ATTILI,42798,30-Apr-2023
ATTILI,44649,1-May-2023
ATTILI,60270,2-May-2023
ATTILI,48202,3-May-2023
ATTILI,36057,4-May-2023
ATTILI,40835,5-May-2023
ATTILI,49473,6-May-2023
ATTILI,48988,7-May-2023
ATTILI,46674,8-May-2023
ATTILI,53297,9-May-2023
ATTILI,57256,10-May-2023
ATTILI,44872,11-May-2023
ATTILI,74173,12-May-2023
ATTILI,51030,13-May-2023
ATTILI,67840,14-May-2023
ATTILI,52156,15-May-2023
ATTILI,48062,16-May-2023
ATTILI,36000,17-May-2023
ATTILI,48502,18-May-2023
ATTILI,66959,19-May-2023
ATTILI,45228,20-May-2023
ATTILI,59641,21-May-2023
ATTILI,51000,22-May-2023
ATTILI,56002,23-May-2023
ATTILI,57994,24-May-2023
ATTILI,48729,25-May-2023
ATTILI,63582,26-May-2023
ATTILI,37742,27-May-2023
ATTILI,38577,28-May-2023
ATTILI,56235,29-May-2023
ATTILI,44080,30-May-2023
ATTILI,57707,31-May-2023
ATTILI,65915,1-Jun-2023
ATTILI,105218,2-Jun-2023
ATTILI,69473,3-Jun-2023
